tabela_fonte,alimento_id,alimento,grupo,ivn,origem_animal,umidade_pct,energia_kcal,proteina_g,lipideos_g,colesterol_mg,carboidrato_g,fibra_alimentar_g,calcio_mg,magnesio_mg,manganes_mg,fosforo_mg,ferro_mg,sodio_mg,potassio_mg,cobre_mg,zinco_mg,se,rae_mcg,tiamina_mg,riboflavina_mg,niacina_mg,ac_pantontenico,piridoxina_mg,folato_dfe,vit_b12,c_mg,colina_total,vit_k_filoquinona,vit_a_ui,betacaroteno,vit_e_alfatocoferol,vitamina_d,luteina_zeoxantina,ac_graxos_total_saturados,col_18_e_1_indifernciado,col_18_e_2_indiferenciado,col_18_e_3_indiferenciado,col_22_e_6_n3_dha,col_20_e_5_n3_epa,ac_graxos_totais_monoinsaturados,ac_graxos_totais_poliinsaturados,triptofano,treonina,isoleucina,leucina,lisina,metionina,cisteina,tirosina,fenilalanina,valina,histidina
USDA,11297,"Salsa, fresco",Condimento,True,,87.71,36.0,2.97,0.79,0.0,6.33,3.3,138.0,50.0,0.16,58.0,6.2,56.0,554.0,0.149,1.07,0.1,421.0,0.086,0.098,1.313,0.4,0.09,152.0,0.0,133.0,12.8,1640.0,8424.0,5054.0,0.75,0.0,5561.0,0.132,0.287,0.115,0.008,0.0,0.0,0.295,0.124,0.045,0.122,0.118,0.204,0.181,0.042,0.014,0.082,0.145,0.172,0.061
USDA,11298,"Parsnips, matéria-",Condimento,True,,79.53,75.0,1.2,0.3,0.0,17.99,4.9,36.0,29.0,0.56,71.0,0.59,10.0,375.0,0.12,0.59,1.8,0.0,0.09,0.05,0.7,0.6,0.09,67.0,0.0,17.0,,22.5,0.0,0.0,1.49,0.0,0.0,0.05,0.102,0.041,0.003,,,0.112,0.047,,,,,,,,,,,
USDA,11299,"Parsnips, cozidos, cozidos, escorridos, sem sal",Condimento,True,,80.24,71.0,1.32,0.3,0.0,17.01,3.6,37.0,29.0,0.294,69.0,0.58,10.0,367.0,0.138,0.26,1.7,0.0,0.083,0.051,0.724,0.588,0.093,58.0,0.0,13.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,0.102,0.041,0.003,0.0,0.0,0.112,0.047,,,,,,,,,,,
USDA,11333,"Pimentas, doce, verde, matéria-",Condimento,True,,93.89,20.0,0.86,0.17,0.0,4.64,1.7,10.0,10.0,0.122,20.0,0.34,3.0,175.0,0.066,0.13,0.0,18.0,0.057,0.028,0.48,0.099,0.224,10.0,0.0,80.4,5.5,7.4,370.0,208.0,0.37,0.0,341.0,0.058,0.008,0.054,0.008,0.0,0.0,0.008,0.062,0.012,0.036,0.024,0.036,0.039,0.007,0.012,0.012,0.092,0.036,0.01
USDA,11334,"Pimentas, doce, verde, cozidos, cozidos, escorridos, sem sal",Condimento,True,,91.87,28.0,0.92,0.2,0.0,6.7,1.2,9.0,10.0,0.115,18.0,0.46,2.0,166.0,0.065,0.12,0.3,23.0,0.059,0.03,0.477,0.079,0.233,16.0,0.0,74.4,7.4,9.8,468.0,264.0,0.5,0.0,431.0,0.029,0.012,0.096,0.01,0.0,0.0,0.013,0.106,0.012,0.034,0.03,0.048,0.041,0.011,0.018,0.019,0.029,0.039,0.019
USDA,11335,"Pimentas, doce, verde, enlatados, sólidos e líquidos",Condimento,,,91.25,18.0,0.8,0.3,0.0,3.9,1.2,41.0,11.0,0.16,20.0,0.8,1369.0,146.0,0.13,0.18,0.3,8.0,0.025,0.03,0.55,0.038,0.178,16.0,0.0,46.5,,,155.0,,,0.0,,0.045,0.018,0.146,0.015,,,0.02,0.161,0.01,0.029,0.026,0.042,0.036,0.01,0.015,0.017,0.025,0.034,0.016
USDA,11337,"Pimentas, doce, verde, congelados, picado, despreparados",Condimento,,,93.96,20.0,1.08,0.21,0.0,4.45,1.6,9.0,8.0,0.117,17.0,0.62,5.0,91.0,0.053,0.06,0.2,18.0,0.069,0.038,1.37,0.03,0.137,14.0,0.0,58.7,,,367.0,,,0.0,,0.031,0.013,0.102,0.01,,,0.014,0.113,0.014,0.04,0.035,0.056,0.048,0.013,0.021,0.022,0.033,0.045,0.022
USDA,11338,"Pimentas, doce, verde, congelados, picado, cozidos, escorridos, sem sal",Condimento,,,94.7,18.0,0.95,0.18,0.0,3.9,0.9,8.0,7.0,0.097,13.0,0.52,4.0,72.0,0.044,0.05,0.2,15.0,0.051,0.031,1.082,0.023,0.108,10.0,0.0,41.2,,,290.0,,,0.0,,0.027,0.011,0.09,0.009,,,0.012,0.099,0.012,0.035,0.031,0.049,0.042,0.011,0.018,0.02,0.029,0.04,0.019
USDA,11339,"Pimentas, doce, verde, refogados",Condimento,True,,82.65,127.0,0.78,11.85,0.0,4.22,1.8,8.0,8.0,0.062,15.0,0.3,17.0,134.0,0.017,0.06,0.6,14.0,0.042,0.048,0.582,0.111,0.196,,0.0,177.0,4.8,21.3,273.0,135.0,1.4,0.0,,1.59,2.31,5.13,0.77,0.0,0.0,2.337,5.9,0.011,0.033,0.022,0.033,0.036,0.007,0.011,0.011,0.084,0.033,0.009
USDA,11615,"Cebolinha, secos congelar-",Condimento,,,2.0,311.0,21.2,3.5,0.0,64.29,26.2,813.0,640.0,1.35,518.0,20.0,70.0,2960.0,0.686,5.12,9.4,3415.0,0.9,1.5,5.9,2.106,1.996,108.0,0.0,660.0,,,68300.0,,,0.0,,0.591,0.49,1.296,0.073,0.0,0.0,0.49,1.369,0.237,0.831,0.899,1.265,1.058,0.231,,0.614,0.682,0.936,0.366
USDA,11624,"Alho-poró, (lâmpada e inferior da folha porção), secos congelar-",Condimento,True,,2.0,321.0,15.2,2.1,0.0,74.65,10.4,360.0,161.0,2.634,346.0,7.6,35.0,2400.0,0.657,0.66,5.7,14.0,0.8,0.4,3.5,0.767,1.209,366.0,0.0,118.0,,,277.0,,,0.0,,0.279,0.029,0.47,0.691,,,0.029,1.161,0.117,0.64,0.525,0.973,0.786,0.18,0.253,0.413,0.559,0.572,0.253
USDA,11625,"Salsa, secos congelar-",Condimento,True,,2.0,271.0,31.3,5.2,0.0,42.38,32.7,176.0,372.0,1.338,548.0,53.9,391.0,6300.0,0.459,6.11,32.3,,1.04,2.26,10.4,2.516,1.375,194.0,0.0,149.0,,,63240.0,,,0.0,,,,,,,,,,0.516,,,,3.115,0.21,,,,,
USDA,11632,"Pimentas, jalapeno, enlatados, sólidos e líquidos",Condimento,,,88.89,27.0,0.92,0.94,0.0,4.74,2.6,23.0,15.0,0.114,18.0,1.88,1671.0,193.0,0.146,0.34,0.4,85.0,0.043,0.038,0.403,0.416,0.19,14.0,0.0,10.0,,12.9,1700.0,968.0,0.69,0.0,657.0,0.097,0.05,0.49,0.024,0.0,0.0,0.053,0.514,0.012,0.033,0.03,0.048,0.042,0.012,0.017,0.02,0.029,0.039,0.018
USDA,11634,"Pimentas, doce, verde, liofilizado",Condimento,True,,2.0,314.0,17.9,3.0,0.0,68.7,21.3,134.0,188.0,1.897,327.0,10.4,193.0,3170.0,1.389,2.41,3.7,282.0,1.2,1.2,7.4,0.488,2.223,229.0,0.0,1900.0,89.0,118.6,5640.0,3177.0,4.0,0.0,5199.0,0.447,0.181,1.462,0.145,0.0,0.0,0.202,1.607,0.229,0.659,0.579,0.937,0.796,0.215,0.344,0.372,0.553,0.756,0.364
USDA,11670,"Pimentas, pimentão quente, verde, matérias-",Condimento,True,,87.74,40.0,2.0,0.2,0.0,9.46,1.5,18.0,25.0,0.237,46.0,1.2,7.0,340.0,0.174,0.3,0.5,59.0,0.09,0.09,0.95,0.061,0.278,23.0,0.0,242.5,11.1,14.3,1179.0,671.0,0.69,0.0,725.0,0.021,0.011,0.104,0.005,0.0,0.0,0.011,0.109,0.026,0.074,0.065,0.105,0.089,0.024,0.038,0.042,0.062,0.084,0.041
USDA,11795,"Alho-poró, (lâmpada e menor folha-porção), cozidos, cozidos, escorridos, com sal",Condimento,True,,90.8,31.0,0.81,0.2,0.0,7.62,1.0,30.0,14.0,0.247,17.0,1.1,246.0,87.0,0.062,0.06,0.5,41.0,0.026,0.02,0.2,0.072,0.113,24.0,0.0,4.2,,25.4,812.0,487.0,0.5,0.0,925.0,0.027,0.003,0.045,0.066,,,0.003,0.111,0.006,0.034,0.028,0.052,0.042,0.01,0.014,0.022,0.03,0.031,0.014
USDA,11805,"Cebolas, cozidos, cozidos, escorridos, com sal",Condimento,True,,87.86,42.0,1.36,0.19,0.0,9.56,1.4,22.0,11.0,0.153,35.0,0.24,239.0,166.0,0.067,0.21,0.6,0.0,0.042,0.023,0.165,0.113,0.129,15.0,0.0,5.2,6.8,0.5,2.0,1.0,0.02,0.0,4.0,0.031,0.027,0.07,0.004,0.0,0.0,0.027,0.073,0.02,0.033,0.048,0.048,0.065,0.011,0.024,0.034,0.035,0.031,0.022
USDA,11806,"Cebolas, congelado, picado, cozidos, cozidos, escorridos, com sal",Condimento,,,92.24,26.0,0.77,0.1,0.0,6.0,1.7,16.0,6.0,0.071,19.0,0.3,248.0,108.0,0.019,0.07,0.4,0.0,0.023,0.025,0.139,0.099,0.069,13.0,0.0,2.6,4.4,0.3,2.0,1.0,0.01,0.0,3.0,0.016,0.013,0.036,0.002,,0.0,0.013,0.038,0.011,0.018,0.027,0.027,0.036,0.006,0.014,0.019,0.02,0.018,0.012
USDA,11807,"Cebolas, congelados, inteiros, cozidos, cozidos, escorridos, com sal",Condimento,,,92.24,26.0,0.71,0.05,0.0,6.11,1.4,27.0,8.0,0.04,2.0,0.34,244.0,101.0,0.024,0.09,0.4,0.0,0.016,0.018,0.132,0.078,0.07,13.0,0.0,5.1,4.4,0.3,2.0,1.0,0.01,0.0,3.0,0.009,0.007,0.019,0.001,,,0.007,0.02,0.01,0.017,0.025,0.025,0.034,0.006,0.013,0.018,0.018,0.016,0.012
USDA,11819,"Pimentas, pimentão quente, vermelho, matérias-",Condimento,True,,88.02,40.0,1.87,0.44,0.0,8.81,1.5,14.0,23.0,0.187,43.0,1.03,9.0,322.0,0.129,0.26,0.5,48.0,0.072,0.086,1.244,0.201,0.506,23.0,0.0,143.7,10.9,14.0,952.0,534.0,0.69,0.0,709.0,0.042,0.024,0.228,0.011,0.0,0.0,0.024,0.239,0.026,0.074,0.065,0.105,0.089,0.024,0.038,0.042,0.062,0.084,0.041
USDA,11820,"Pimentos, hot chili, vermelho, enlatados, excluindo sementes, sólidos e líquidos",Condimento,,,92.5,21.0,0.9,0.1,0.0,5.1,1.3,7.0,14.0,0.138,17.0,0.5,1173.0,187.0,0.101,0.17,0.3,595.0,0.02,0.05,0.8,0.034,0.153,10.0,0.0,68.0,6.8,8.7,11892.0,6664.0,0.69,0.0,444.0,0.01,0.005,0.052,0.002,0.0,0.0,0.006,0.055,0.012,0.033,0.029,0.047,0.04,0.011,0.017,0.019,0.028,0.038,0.018
USDA,11821,"Pimentas, doce, vermelho, cru",Condimento,True,,92.21,31.0,0.99,0.3,0.0,6.03,2.1,7.0,12.0,0.112,26.0,0.43,4.0,211.0,0.017,0.25,0.1,157.0,0.054,0.085,0.979,0.317,0.291,46.0,0.0,127.7,5.6,4.9,3131.0,1624.0,1.58,0.0,51.0,0.027,0.002,0.045,0.025,0.0,0.0,0.003,0.07,0.012,0.04,0.021,0.036,0.036,0.006,0.019,0.009,0.05,0.031,0.017
USDA,11822,"Pimentas, doce, verde, cozidos, cozidos, escorridos, com sal",Condimento,True,,91.87,26.0,0.92,0.2,0.0,6.11,1.2,9.0,10.0,0.115,18.0,0.46,238.0,166.0,0.065,0.12,0.3,23.0,0.059,0.03,0.477,0.079,0.233,16.0,0.0,74.4,7.4,9.8,468.0,264.0,0.5,0.0,431.0,0.029,0.012,0.096,0.01,,,0.013,0.106,0.012,0.034,0.03,0.048,0.041,0.011,0.018,0.019,0.029,0.039,0.019
USDA,11823,"Pimentas, doce, vermelho, cozidos, cozidos, escorridos, sem sal",Condimento,True,,91.87,28.0,0.92,0.2,0.0,6.7,1.2,9.0,10.0,0.115,18.0,0.46,2.0,166.0,0.065,0.12,0.3,147.0,0.059,0.03,0.477,0.079,0.233,16.0,0.0,171.0,5.8,5.1,2941.0,1525.0,1.65,0.0,47.0,0.029,0.012,0.096,0.01,0.0,0.0,0.013,0.106,0.012,0.034,0.03,0.048,0.041,0.011,0.018,0.019,0.029,0.039,0.019
USDA,11824,"Pimentas, doce, vermelho, cozidos, cozidos, escorridos, com sal",Condimento,True,,91.87,26.0,0.92,0.2,0.0,6.11,1.2,9.0,10.0,0.115,18.0,0.46,238.0,166.0,0.065,0.12,0.3,147.0,0.059,0.03,0.477,0.079,0.233,16.0,0.0,171.0,5.8,5.1,2941.0,1525.0,1.65,0.0,47.0,0.029,0.012,0.096,0.01,,,0.013,0.106,0.012,0.034,0.03,0.048,0.041,0.011,0.018,0.019,0.029,0.039,0.019
USDA,11825,"Pimentas, doce, verde, congelados, picados, cozidos, cozidos, escorridos, com sal",Condimento,True,,94.7,16.0,0.95,0.18,0.0,3.31,0.9,8.0,7.0,0.097,13.0,0.52,240.0,72.0,0.044,0.05,0.2,,0.051,0.031,1.082,0.023,0.108,10.0,0.0,41.2,,,290.0,,,0.0,,0.027,0.011,0.09,0.009,,,0.012,0.099,0.012,0.035,0.031,0.049,0.042,0.011,0.018,0.02,0.029,0.04,0.019
USDA,11916,"Pimentas, doce, vermelho, enlatados, sólidos e líquidos",Condimento,,,91.25,18.0,0.8,0.3,0.0,3.9,1.2,41.0,11.0,0.16,20.0,0.8,1369.0,146.0,0.13,0.18,0.3,26.0,0.025,0.03,0.55,0.038,0.178,16.0,0.0,46.5,,,520.0,,,0.0,,0.045,0.018,0.146,0.015,,,0.02,0.161,0.01,0.029,0.026,0.042,0.036,0.01,0.015,0.017,0.025,0.034,0.016
USDA,11917,"Pimentas, doce, vermelho, congelado, picado, despreparados",Condimento,,,93.96,20.0,1.08,0.21,0.0,4.45,1.6,9.0,8.0,0.117,17.0,0.62,5.0,91.0,0.053,0.06,0.2,121.0,0.069,0.038,1.37,0.03,0.137,14.0,0.0,58.7,4.3,3.8,2428.0,1259.0,1.23,0.0,39.0,0.031,0.013,0.102,0.01,0.0,0.0,0.014,0.113,0.014,0.04,0.035,0.056,0.048,0.013,0.021,0.022,0.033,0.045,0.022
USDA,11918,"Pimentas, doce, vermelho, congelado, picado, cozidos, escorridos, sem sal",Condimento,,,94.7,16.0,0.95,0.18,0.0,3.31,0.8,8.0,7.0,0.097,13.0,0.52,4.0,72.0,0.044,0.05,0.2,96.0,0.051,0.031,1.082,0.023,0.108,10.0,0.0,41.2,3.8,3.4,1917.0,994.0,1.08,0.0,31.0,0.027,0.011,0.09,0.009,0.0,0.0,0.012,0.099,0.011,0.039,0.02,0.034,0.034,0.005,0.018,0.009,0.048,0.029,0.016
USDA,11919,"Pimentas, doce, vermelho, congelados, picados, cozidos, escorridos, com sal",Condimento,,,94.7,16.0,0.95,0.18,0.0,3.31,0.8,8.0,7.0,0.097,13.0,0.52,240.0,72.0,0.044,0.05,0.2,96.0,0.051,0.031,1.082,0.023,0.108,10.0,0.0,41.2,3.8,3.4,1917.0,994.0,1.08,0.0,31.0,0.027,0.011,0.09,0.009,0.0,0.0,0.012,0.099,0.011,0.039,0.02,0.034,0.034,0.005,0.018,0.009,0.048,0.029,0.016
USDA,11921,"Pimentas, doce, vermelho, refogados",Condimento,True,,78.95,133.0,1.04,12.75,0.0,6.57,1.8,7.0,12.0,0.115,23.0,0.47,21.0,193.0,0.017,0.15,,138.0,0.056,0.109,0.954,0.244,0.364,2.0,0.0,162.8,6.1,16.4,2760.0,1570.0,3.09,0.0,106.0,1.557,2.251,4.944,0.775,0.0,0.0,2.287,5.719,0.012,0.042,0.022,0.037,0.037,0.006,0.02,0.01,0.053,0.032,0.017
USDA,11931,"Pimentas, doce, vermelho, liofilizado",Condimento,True,,2.0,314.0,17.9,3.0,0.0,68.7,21.3,134.0,188.0,1.897,327.0,10.4,193.0,3170.0,1.389,2.41,3.7,3863.0,1.2,1.2,7.4,0.488,2.223,229.0,0.0,1900.0,,114.2,77261.0,42891.0,4.0,0.0,5799.0,0.447,0.181,1.462,0.145,0.0,0.0,0.202,1.607,0.229,0.659,0.579,0.937,0.796,0.215,0.344,0.372,0.553,0.756,0.364
USDA,11943,"Pimento, enlatados",Condimento,,,93.1,23.0,1.1,0.3,0.0,5.1,1.9,6.0,6.0,0.092,17.0,1.68,14.0,158.0,0.049,0.19,0.2,133.0,0.017,0.06,0.615,0.01,0.215,6.0,0.0,84.9,6.3,8.3,2655.0,1474.0,0.69,0.0,366.0,0.045,0.018,0.146,0.015,0.0,0.0,0.02,0.161,0.014,0.04,0.036,0.058,0.049,0.013,0.021,0.023,0.034,0.046,0.022
USDA,11951,"Pimentas, doce, amarelo, cru",Condimento,True,,92.02,27.0,1.0,0.21,0.0,6.32,0.9,11.0,12.0,0.117,24.0,0.46,2.0,212.0,0.107,0.17,0.3,10.0,0.028,0.025,0.89,0.168,0.168,26.0,0.0,183.5,,,200.0,120.0,,0.0,,0.031,,,,,,,,0.013,0.037,0.032,0.052,0.044,0.012,0.019,0.021,0.031,0.042,0.02
USDA,11972,"Capim-limão (citronela), em bruto",Condimento,True,,70.58,99.0,1.82,0.49,0.0,25.31,,65.0,60.0,5.224,101.0,8.17,6.0,723.0,0.266,2.23,0.7,0.0,0.065,0.135,1.101,0.05,0.08,75.0,0.0,2.6,,,6.0,3.0,,0.0,,0.119,0.042,0.138,0.031,,,0.054,0.17,,,,,,,,,,,
USDA,11976,"Pimenta, banana, raw",Condimento,True,,91.81,27.0,1.66,0.45,0.0,5.35,3.4,14.0,17.0,0.1,32.0,0.46,13.0,256.0,0.094,0.25,0.3,17.0,0.081,0.054,1.242,0.265,0.357,29.0,0.0,82.7,7.4,9.5,340.0,184.0,0.69,0.0,0.0,0.048,0.025,0.24,0.003,0.0,0.0,0.027,0.243,,,,,,,,,,,
USDA,11977,"Pimentas, serrano, matéria-",Condimento,True,,90.25,32.0,1.74,0.44,0.0,6.7,3.7,11.0,22.0,0.187,40.0,0.86,10.0,305.0,0.129,0.26,0.4,47.0,0.054,0.081,1.537,0.2,0.505,23.0,0.0,44.9,8.9,11.8,937.0,534.0,0.69,0.0,544.0,0.059,0.021,0.216,0.006,0.0,0.0,0.023,0.222,,,,,,,,,,,
USDA,11978,"Pimentas, ancho, seca",Condimento,True,,22.63,281.0,11.86,8.2,0.0,51.42,21.6,61.0,113.0,1.279,201.0,10.93,43.0,2411.0,0.508,1.42,2.9,1022.0,0.179,2.255,6.403,1.993,3.535,69.0,0.0,2.0,,,20438.0,,,0.0,,0.82,0.41,4.265,0.164,0.0,0.0,0.492,4.511,0.155,0.425,0.373,0.605,0.515,0.142,0.219,0.245,0.361,0.489,0.232
USDA,11979,"Pimentas, jalapeno, matéria-",Condimento,True,,91.69,29.0,0.91,0.37,0.0,6.5,2.8,12.0,15.0,0.097,26.0,0.25,3.0,248.0,0.046,0.14,0.4,54.0,0.04,0.07,1.28,0.315,0.419,27.0,0.0,118.6,7.5,18.5,1078.0,561.0,3.58,0.0,861.0,0.092,0.025,0.062,0.05,0.0,0.0,0.029,0.112,,,,,,,,,,,
USDA,11980,"Pimentas, pimentão, verde, enlatados",Condimento,,,93.25,21.0,0.72,0.27,0.0,4.6,1.7,36.0,4.0,,11.0,1.33,397.0,113.0,,0.09,0.3,6.0,0.01,0.03,0.627,0.084,0.12,54.0,0.0,34.2,,,126.0,,,0.0,,0.028,0.014,0.145,0.006,0.0,0.0,0.017,0.153,0.01,0.026,0.023,0.038,0.032,0.009,0.014,0.015,0.022,0.03,0.014
USDA,11981,"Pimentas, húngaro, matéria-",Condimento,True,,91.51,29.0,0.8,0.41,0.0,6.7,1.0,12.0,16.0,0.204,29.0,0.46,1.0,202.0,0.115,0.3,0.3,41.0,0.079,0.055,1.092,0.205,0.517,53.0,0.0,92.9,7.7,9.9,816.0,465.0,0.48,0.0,502.0,0.046,0.024,0.229,0.011,0.0,0.0,0.024,0.24,0.01,0.03,0.026,0.042,0.036,0.01,0.015,0.017,0.025,0.034,0.016
USDA,11982,"Pimentas, pasilla, seca",Condimento,True,,14.84,345.0,12.35,15.85,0.0,51.13,26.8,97.0,130.0,1.58,267.0,9.83,89.0,2222.0,0.423,1.4,3.2,1788.0,0.172,3.197,7.175,1.591,4.228,170.0,0.0,6.4,,,35760.0,,,0.0,,,,,,,,,,,,,,,,,,,,
TACO,99,"Biscoito, polvilho doce",Diversos,,,5.437333333333332,437.549,1.2916666666666667,12.249,9.385,80.53533333333334,1.159,30.45433333333333,5.845,0.0813333333333333,23.319,1.766333333333333,97.80133333333332,53.57933333333333,0.035,0.145,,,,0.03,,,0.0666666666666666,,,,,,,,,,,2.4,4.25,0.56,,,,4.3,0.6,,,,,,,,,,,
TACO,131,"Mandioca, farofa, temperada",Diversos,,,6.42,405.69394166666666,2.0625,9.12,,80.30416666666666,7.816666666666667,65.69233333333334,34.33566666666666,0.289,44.51566666666667,1.3563333333333334,574.5080000000002,201.3766666666667,,0.172,,,0.1,,,,0.1533333333333333,,,,,,,,,,,1.9,2.38,2.29,0.19,,,2.4,2.5,,,,,,,,,,,
TACO,140,"Pão, de queijo, assado",Diversos,,,33.736,363.07791333333336,5.120833333333334,24.56733333333333,67.72666666666666,34.2415,0.5583333333333332,102.49366666666668,8.238999999999999,0.0326666666666666,93.73666666666668,0.2766666666666666,773.4933333333333,93.093,0.0056666666666666,0.63,,,0.0366666666666666,0.0966666666666666,,,0.0366666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TACO,141,"Pão, de queijo, cru",Diversos,,,41.837,294.538,3.648,13.988666666666669,63.05433333333334,38.51200000000001,0.9763333333333332,87.56366666666668,6.825666666666667,,78.84266666666667,0.2876666666666667,404.994,58.080333333333336,,0.4266666666666667,,,,0.0766666666666666,,,,,,,,,,,,,,3.4,2.92,3.67,0.36,,,3.0,4.1,,,,,,,,,,,
USDA,11520,"Taro folhas, matéria-",Diversos,True,,85.66,42.0,4.98,0.74,0.0,6.7,3.7,107.0,45.0,0.714,60.0,2.25,3.0,648.0,0.27,0.41,0.9,241.0,0.209,0.456,1.513,0.084,0.146,126.0,0.0,52.0,12.8,108.6,4825.0,2895.0,2.02,0.0,1932.0,0.151,0.06,0.214,0.093,0.0,0.0,0.06,0.307,0.048,0.167,0.26,0.392,0.246,0.079,0.064,0.178,0.195,0.256,0.114
USDA,16055,farinha de alfarroba,Diversos,,,3.58,222.0,4.62,0.65,0.0,88.88,39.8,348.0,54.0,0.508,79.0,2.94,35.0,827.0,0.571,0.92,5.3,1.0,0.053,0.461,1.897,0.047,0.366,29.0,0.0,0.2,11.9,0.0,14.0,8.0,0.63,0.0,0.0,0.09,0.194,0.212,0.004,0.0,0.0,0.197,0.216,0.048,0.271,0.209,0.442,0.196,0.081,0.029,0.12,0.151,0.446,0.122
USDA,16123,O molho de soja feita a partir de soja e de trigo (shoyu),Diversos,,,71.15,53.0,8.14,0.57,0.0,4.93,0.8,33.0,74.0,1.018,166.0,1.45,5493.0,435.0,0.043,0.87,0.5,0.0,0.033,0.165,2.196,0.297,0.148,14.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.08,0.234,0.029,0.0,0.0,0.088,0.263,0.096,0.271,0.318,0.537,0.381,0.097,0.118,0.244,0.353,0.332,0.174
USDA,16124,O molho de soja feita a partir de soja (shoyu),Diversos,True,,66.0,60.0,10.51,0.1,0.0,5.57,0.8,20.0,40.0,0.499,130.0,2.38,5586.0,212.0,0.135,0.43,0.8,0.0,0.059,0.152,3.951,0.376,0.2,18.0,0.0,0.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.017,0.039,0.005,0.0,0.0,0.017,0.044,0.181,0.407,0.487,0.735,0.731,0.167,0.107,0.342,0.534,0.524,0.215
USDA,16125,O molho de soja feita a partir de proteína vegetal hidrolisada,Diversos,,,68.02,60.0,7.0,0.51,0.0,7.84,0.5,17.0,29.0,0.1,94.0,0.33,6820.0,447.0,0.041,0.23,0.8,0.0,0.042,0.109,2.828,0.269,0.143,13.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.054,0.127,0.02,0.0,0.0,0.06,0.147,,,,,,,,,,,
USDA,16424,"O molho de soja feito a partir da soja e do trigo (shoyu), baixo teor de sódio",Diversos,,,75.14,57.0,9.05,0.3,0.0,5.59,0.7,30.0,69.0,1.008,166.0,1.35,3598.0,352.0,0.049,0.79,0.5,0.0,0.04,0.24,1.14,0.425,0.16,44.0,0.0,0.0,30.8,0.0,0.0,0.0,0.41,0.0,0.0,0.035,0.042,0.123,0.015,0.0,0.0,0.042,0.138,0.0,0.378,0.408,0.595,0.34,0.093,0.0,0.089,0.337,0.433,0.169
USDA,16425,"O molho de soja, reduzido de sódio, feita a partir de proteína vegetal hidrolisada",Diversos,,,63.33,90.0,8.19,0.31,0.0,14.44,0.3,11.0,34.0,0.151,89.0,0.43,2890.0,3098.0,0.049,0.25,,0.0,0.03,0.043,0.453,0.148,0.037,,0.0,0.0,34.5,,0.0,0.0,0.0,0.0,0.0,0.02,0.032,0.077,0.012,0.0,0.0,0.032,0.089,,,,,,,,,,,
TACO,167,"Açaí, polpa, com xarope de guaraná e glucose",Doce,,,73.87866666666666,110.29759,0.7208333333333334,3.660333333333333,0.0,21.45516666666667,1.7233333333333334,22.159,12.726333333333336,3.2856666666666663,10.792333333333334,0.2683333333333333,15.098666666666666,75.49433333333333,0.1396666666666667,0.194,,,0.0,0.0,0.0,,0.0733333333333333,,,10.27,,,,,,,,0.7,1.88,0.3,0.02,,,1.9,0.3,,,,,,,,,,,
TACO,171,"Ameixa, calda, enlatada ",Doce,,,52.174,182.84662000000003,0.4083333333333334,0.0,0.0,46.89266666666667,0.517,13.151000000000002,9.964333333333334,0.1033333333333333,20.937,2.1533333333333338,2.704333333333333,221.193,0.0269999999999999,0.1363333333333333,,,0.0,0.233,0.0,,0.37,,,4.269666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
TACO,173,"Ameixa, em calda, enlatada, drenada ",Doce,,,50.339333333333336,177.35918531537055,1.025,0.2803333333333333,0.0,47.658,4.546666666666667,39.237,14.491,0.1973333333333333,26.073666666666668,2.6976666666666667,2.7903333333333333,263.2613333333333,0.1606666666666666,0.2013333333333333,,,0.0,0.2233333333333333,0.0,,0.0833333333333333,,,5.151666666666666,,,,,,,,0.1,0.03,0.07,0.01,,,0.0,0.1,,,,,,,,,,,
TACO,176,"Banana, doce em barra",Doce,,,21.126,280.10519255063934,2.16875,0.05,0.0,75.66658333333334,3.8333333333333335,11.950333333333331,49.194,0.8393333333333333,36.876000000000005,0.613,9.882333333333332,518.25,0.1646666666666666,0.302,,13.677777777777775,0.03,0.0,1.41,,0.0566666666666666,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
TACO,195,"Figo, enlatado, em calda",Doce,,,48.77,184.36071739130435,0.5615942028985508,0.15,0.0,50.33840579710145,1.9766666666666663,32.61666666666667,6.85,0.1603333333333333,6.253333333333334,0.5033333333333333,6.87,39.35,0.25,0.09,,,0.0,0.0,0.0,,0.0,,,5.243333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
TACO,198,"Goiaba, doce em pasta",Doce,,,24.78,268.9598260869565,0.5797101449275363,0.0,0.0,74.1236231884058,3.733333333333334,10.06,6.486666666666667,0.1083333333333333,53.57,0.4,3.7,164.80666666666667,0.06,0.09,,68.20833333333333,0.07,0.0,0.0,,0.0,,,23.05666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
